x,y,val,iter
-0.5569697708523647,2.1556663228468276,342.9930931752844,0
0.23104603567128557,-0.01941553229814552,1.1212422099280817,1
0.23104603567128557,-0.01941553229814552,1.1212422099280817,2
0.23104603567128557,-0.01941553229814552,1.1212422099280817,3
0.23104603567128557,-0.01941553229814552,1.1212422099280817,4
0.23104603567128557,-0.01941553229814552,1.1212422099280817,5
0.23104603567128557,-0.01941553229814552,1.1212422099280817,6
0.23104603567128557,-0.01941553229814552,1.1212422099280817,7
0.23104603567128557,-0.01941553229814552,1.1212422099280817,8
0.23104603567128557,-0.01941553229814552,1.1212422099280817,9
0.23104603567128557,-0.01941553229814552,1.1212422099280817,10
0.23104603567128557,-0.01941553229814552,1.1212422099280817,11
0.23104603567128557,-0.01941553229814552,1.1212422099280817,12
0.23104603567128557,-0.01941553229814552,1.1212422099280817,13
0.23104603567128557,-0.01941553229814552,1.1212422099280817,14
0.23104603567128557,-0.01941553229814552,1.1212422099280817,15
0.23104603567128557,-0.01941553229814552,1.1212422099280817,16
0.23104603567128557,-0.01941553229814552,1.1212422099280817,17
0.23104603567128557,-0.01941553229814552,1.1212422099280817,18
0.23104603567128557,-0.01941553229814552,1.1212422099280817,19
0.23104603567128557,-0.01941553229814552,1.1212422099280817,20
0.23104603567128557,-0.01941553229814552,1.1212422099280817,21
0.23104603567128557,-0.01941553229814552,1.1212422099280817,22
0.23104603567128557,-0.01941553229814552,1.1212422099280817,23
0.23104603567128557,-0.01941553229814552,1.1212422099280817,24
0.23104603567128557,-0.01941553229814552,1.1212422099280817,25
0.23104603567128557,-0.01941553229814552,1.1212422099280817,26
0.23104603567128557,-0.01941553229814552,1.1212422099280817,27
0.23104603567128557,-0.01941553229814552,1.1212422099280817,28
0.23104603567128557,-0.01941553229814552,1.1212422099280817,29
0.23104603567128557,-0.01941553229814552,1.1212422099280817,30
0.23104603567128557,-0.01941553229814552,1.1212422099280817,31
0.23104603567128557,-0.01941553229814552,1.1212422099280817,32
0.23104603567128557,-0.01941553229814552,1.1212422099280817,33
0.23104603567128557,-0.01941553229814552,1.1212422099280817,34
0.23104603567128557,-0.01941553229814552,1.1212422099280817,35
0.23104603567128557,-0.01941553229814552,1.1212422099280817,36
0.23104603567128557,-0.01941553229814552,1.1212422099280817,37
0.23104603567128557,-0.01941553229814552,1.1212422099280817,38
0.23104603567128557,-0.01941553229814552,1.1212422099280817,39
0.23104603567128557,-0.01941553229814552,1.1212422099280817,40
0.23104603567128557,-0.01941553229814552,1.1212422099280817,41
0.23104603567128557,-0.01941553229814552,1.1212422099280817,42
0.23104603567128557,-0.01941553229814552,1.1212422099280817,43
0.23104603567128557,-0.01941553229814552,1.1212422099280817,44
0.23104603567128557,-0.01941553229814552,1.1212422099280817,45
0.23104603567128557,-0.01941553229814552,1.1212422099280817,46
0.23104603567128557,-0.01941553229814552,1.1212422099280817,47
0.23104603567128557,-0.01941553229814552,1.1212422099280817,48
0.23104603567128557,-0.01941553229814552,1.1212422099280817,49
0.23104603567128557,-0.01941553229814552,1.1212422099280817,50
0.23104603567128557,-0.01941553229814552,1.1212422099280817,51
0.23104603567128557,-0.01941553229814552,1.1212422099280817,52
0.23104603567128557,-0.01941553229814552,1.1212422099280817,53
0.23104603567128557,-0.01941553229814552,1.1212422099280817,54
0.23104603567128557,-0.01941553229814552,1.1212422099280817,55
0.23104603567128557,-0.01941553229814552,1.1212422099280817,56
0.23104603567128557,-0.01941553229814552,1.1212422099280817,57
0.23104603567128557,-0.01941553229814552,1.1212422099280817,58
0.23104603567128557,-0.01941553229814552,1.1212422099280817,59
1.6627145067555134,2.6949035947967293,0.9252216931886846,60
1.6627145067555134,2.6949035947967293,0.9252216931886846,61
1.6627145067555134,2.6949035947967293,0.9252216931886846,62
1.6627145067555134,2.6949035947967293,0.9252216931886846,63
1.6627145067555134,2.6949035947967293,0.9252216931886846,64
1.6627145067555134,2.6949035947967293,0.9252216931886846,65
1.6627145067555134,2.6949035947967293,0.9252216931886846,66
1.6627145067555134,2.6949035947967293,0.9252216931886846,67
1.6627145067555134,2.6949035947967293,0.9252216931886846,68
0.8183642549254007,0.6115981610055901,0.37080698538725254,69
0.8183642549254007,0.6115981610055901,0.37080698538725254,70
0.8183642549254007,0.6115981610055901,0.37080698538725254,71
0.8183642549254007,0.6115981610055901,0.37080698538725254,72
0.8183642549254007,0.6115981610055901,0.37080698538725254,73
0.8183642549254007,0.6115981610055901,0.37080698538725254,74
0.8183642549254007,0.6115981610055901,0.37080698538725254,75
0.8183642549254007,0.6115981610055901,0.37080698538725254,76
0.8183642549254007,0.6115981610055901,0.37080698538725254,77
0.8183642549254007,0.6115981610055901,0.37080698538725254,78
0.8183642549254007,0.6115981610055901,0.37080698538725254,79
0.8183642549254007,0.6115981610055901,0.37080698538725254,80
0.8183642549254007,0.6115981610055901,0.37080698538725254,81
0.8183642549254007,0.6115981610055901,0.37080698538725254,82
0.8183642549254007,0.6115981610055901,0.37080698538725254,83
0.8183642549254007,0.6115981610055901,0.37080698538725254,84
