x,y,val
1.2753341067350057,1.6609015355765813,0.19431315833253698
0.8183642549254007,0.6115981610055901,0.37080698538725254
1.5102707785437879,2.241764808550819,0.4136721334094978
1.6627145067555134,2.6949035947967293,0.9252216931886846
1.7229029873605644,2.9019730873649454,0.9637718428627311
0.7713053992862084,0.6970098247626133,1.0946974152019249
0.23104603567128557,-0.01941553229814552,1.1212422099280817
-4.051143462788969,-4.32659988879035,3.707534748769506
4.423067995440894,3.878723030472882,60.07976069812801
-4.186081748316579,-2.4534746778269567,68.03131415430023
-3.6857885669079793,1.1465954678416672,429.71153693082607
-7.77021136785551,-5.370269084563214,919.906379813367
-8.151077587175958,-2.699285991651302,1120.6343246852834
10.525560846425638,3.958206756239182,1369.630910373789
1.607751955170757,5.29719969283045,3905.87142046796
4.454968343248552,-1.2058090489895146,5325.251003213543
2.3662307101509805,1.284385311082465,6388.534521450134
3.519963950064751,4.124581308202629,9377.85255574005
1.1034580306512982,-4.470893777271209,9506.642293542836
6.7299645005865685,6.237795934401532,9722.156903594616
-4.313016533225462,2.528240516051472,28121.057482529923
-1.5769076887162363,-3.8756737261821526,30242.056460993666
3.7936429614353866,8.594818200695615,32349.606945984026
3.0080535750547384,-0.9056627359355449,63596.14956681799
2.016287684564821,-2.5795083784216297,109016.4783229239
-4.215108885303714,-5.632654931646105,133664.77300173396
-8.749542447083474,-1.6555547795270185,221894.24868391576
-2.4114887195422616,-2.8803257299337934,305670.8391284429
-7.180045580488802,-4.719247319554803,567583.7931470622
-8.377550423094254,4.2023286629607775,728809.1416576019
4.763998704159629,0.34024946971143244,763681.8818628379
10.33598986838788,4.438768499689967,1232921.4493574568
-8.572450408782096,2.471796922137191,1636355.2285239939
