x,y,val
-0.5915876403859981,-55.96934762819515,-0.699951872514946
-0.7384702261458251,32.77771070689488,-1.0906765498077322
0.8536104830481772,24.54417103753545,-1.4573017135394848
33.955232448622354,8.102675328079158,-9.468915070588142
1.5629061513394138,31.389839100569816,-11.52996229912782
5.124113155838787,16.246922607865574,-89.31719470397945
-1.629676140075837,30.811050014579067,-103.67419577572608
8.904204009607696,36.08787653589559,-136.38699048796212
-6.903216527272932,32.4886484460839,-149.88654536574853
29.47140974584852,-21.812360366053113,-944.3121509410669
78.37617824642624,81.09235224496882,-4670.530897271181
48.6168322753135,2.3218597337909728,-8692.491813712844
46.62255117993013,51.30479270520394,-13169.435444677554
77.254404955714,-95.32110330618045,-17481.782411167693
