x,y,val,iter
16.458307561497605,-52.74520413911583,-541.7517755776985,0
8.490066896064967,-57.42558599615889,-144.16247179931645,1
6.204967878573051,-56.10714789852091,-77.0032527482467,2
-0.5915876403859981,-55.96934762819515,-0.699951872514946,3
-0.5915876403859981,-55.96934762819515,-0.699951872514946,4
-0.5915876403859981,-55.96934762819515,-0.699951872514946,5
-0.5915876403859981,-55.96934762819515,-0.699951872514946,6
-0.5915876403859981,-55.96934762819515,-0.699951872514946,7
-0.5915876403859981,-55.96934762819515,-0.699951872514946,8
-0.5915876403859981,-55.96934762819515,-0.699951872514946,9
-0.5915876403859981,-55.96934762819515,-0.699951872514946,10
-0.5915876403859981,-55.96934762819515,-0.699951872514946,11
-0.5915876403859981,-55.96934762819515,-0.699951872514946,12
-0.5915876403859981,-55.96934762819515,-0.699951872514946,13
-0.5915876403859981,-55.96934762819515,-0.699951872514946,14
-0.5915876403859981,-55.96934762819515,-0.699951872514946,15
-0.4195830347962435,40.1892507184585,-0.35209984617765133,16
-0.4195830347962435,40.1892507184585,-0.35209984617765133,17
-0.4195830347962435,40.1892507184585,-0.35209984617765133,18
-0.4195830347962435,40.1892507184585,-0.35209984617765133,19
-0.4195830347962435,40.1892507184585,-0.35209984617765133,20
-0.4195830347962435,40.1892507184585,-0.35209984617765133,21
-0.4195830347962435,40.1892507184585,-0.35209984617765133,22
0.08378997850369885,17.40610063166008,-0.01404152099530063,23
0.08378997850369885,17.40610063166008,-0.01404152099530063,24
0.08378997850369885,17.40610063166008,-0.01404152099530063,25
0.08378997850369885,17.40610063166008,-0.01404152099530063,26
0.08378997850369885,17.40610063166008,-0.01404152099530063,27
0.08378997850369885,17.40610063166008,-0.01404152099530063,28
0.08378997850369885,17.40610063166008,-0.01404152099530063,29
0.08378997850369885,17.40610063166008,-0.01404152099530063,30
0.08378997850369885,17.40610063166008,-0.01404152099530063,31
0.08378997850369885,17.40610063166008,-0.01404152099530063,32
0.08378997850369885,17.40610063166008,-0.01404152099530063,33
0.08378997850369885,17.40610063166008,-0.01404152099530063,34
0.08378997850369885,17.40610063166008,-0.01404152099530063,35
0.08378997850369885,17.40610063166008,-0.01404152099530063,36
0.08378997850369885,17.40610063166008,-0.01404152099530063,37
0.08378997850369885,17.40610063166008,-0.01404152099530063,38
0.08378997850369885,17.40610063166008,-0.01404152099530063,39
0.08378997850369885,17.40610063166008,-0.01404152099530063,40
0.08378997850369885,17.40610063166008,-0.01404152099530063,41
0.08378997850369885,17.40610063166008,-0.01404152099530063,42
0.08378997850369885,17.40610063166008,-0.01404152099530063,43
0.08378997850369885,17.40610063166008,-0.01404152099530063,44
0.08378997850369885,17.40610063166008,-0.01404152099530063,45
0.08378997850369885,17.40610063166008,-0.01404152099530063,46
0.08378997850369885,17.40610063166008,-0.01404152099530063,47
0.08378997850369885,17.40610063166008,-0.01404152099530063,48
0.03565485835641269,37.7192275468656,-0.0025425378488317034,49
