x,y,val
0.08378997850369885,17.40610063166008,-0.01404152099530063
0.08683902553539724,36.840680439260744,-0.015082032711874749
-0.17921382447268108,50.09324900456075,-0.06423518976424988
-9.09249345262687,41.88527218048483,-0.07526556691837184
-2.1494673665046466,57.92643722502604,-0.4855153497310358
-2.342434348250772,55.58327548161729,-6.991879230717036
-4.055871275621514,39.52573067493571,-7.874458919757909
82.07027782488373,-44.62133114035871,-10.928655030324313
-2.119461288486197,36.704991451114196,-104.40494915823881
34.20190849926351,-74.13590436394722,-200.3289283292461
92.6963445245122,-93.27867336996403,-1038.3854551544025
-92.55831318630543,-25.793543466732586,-6382.9251562239715
-11.305757706948768,31.416452609915297,-15430.207199388804
89.37306812312028,-18.75287912101244,-18814.649368890896
