x,y,val
1.44125135498117,2.052426320162713,0.25610337619184365
1.4207052199328043,1.914123017618266,1.2644310691121126
0.38076368431455787,-0.0007593218220858233,2.507477268161574
1.1186323374772371,1.0822649518929701,2.872653553604837
2.1483633103331634,4.469569411795495,3.4472880251083207
-0.3821810473349885,-0.03746700931426705,5.278727128633777
1.5298284864989542,2.096597188701679,6.223490011906014
-1.5343318795826577,2.409197727117938,6.725595645230872
-2.025457424565592,4.167361581663626,9.574383416199542
-2.188656403029594,4.73999663074369,10.419736704044235
1.446462357741142,2.42451699610179,11.239241531999776
1.3713458406955485,1.514889964609642,13.511506519841515
0.4814408438033553,0.5994957950130679,13.790005436303499
-0.1486321583461887,-3.4528562565347887,95.38375403797775
4.077403190516858,3.191517732511704,366.6857378548355
0.5103381944869696,3.89446228309583,571.8750565680665
2.0465348417598346,1.1849055137254965,653.6519859774238
3.873637659037181,1.380760512109676,805.3132404279825
2.244042110856446,11.865715879655422,1111.8550145761633
-2.499396798932436,-4.858927872120251,1537.6739616210803
1.9290791861564998,2.362591488551697,2991.324441987357
-4.874027666396577,-1.6075785900915407,3388.779540345745
0.6768879513611559,4.541385415042258,3504.847680325116
3.3548260964899317,-2.6626924328130848,3740.8949233693425
-4.698111632356243,4.077409395818904,4713.51456493269
5.0764972231113425,0.6237044658935211,4728.028184485473
3.991698637722461,-0.03818341806715697,5625.42329625513
-9.128427407019547,-0.004827006741841444,6245.077002277908
6.020168713019963,2.9264334288323752,7548.883442646143
-2.12699973152072,4.95841399545065,7612.711906837528
-7.395525070992339,5.131914311758118,8324.418639261918
-8.080398695509789,-6.752995385072092,8482.380195948987
-3.9455009417271842,2.2226817461805144,9383.663662959172
0.06266490831309923,5.728164866707873,10609.664391868957
1.3108303800408638,2.348499757138498,11803.073457132126
-4.1658202459905915,3.2826603105326146,13809.93160207975
6.885399840149354,8.537606493370285,14984.449969344198
9.770559898748346,-8.87017263128314,16957.591183371733
-1.3056501605969961,-0.3016095105837646,26733.921635057937
6.723436861304496,-6.309012451562452,27590.58423783809
-9.614649711441551,-7.208810918088404,28248.507767262938
8.543239717935151,-6.674076778023417,51949.788059932216
-2.5341294987388396,-0.44042920754329984,54551.902664406276
-7.292030619961812,-0.4529420672728186,68418.22139703928
-5.388194033773464,1.9225812259989699,103437.45112273734
2.1020537212491632,-7.30748698650278,128989.32571116993
-5.859109818307547,10.364864562035908,140488.41324838885
-3.572931579116255,-5.040359180188465,144682.9296078967
0.364405255267533,8.872695598592152,147484.10326740236
3.173927554355064,-2.23415631719287,157985.86108369933
1.289185191500012,-1.3205295955394076,185870.9061489106
2.256569920976739,1.0235644283216843,187579.73431027497
6.722990194038266,-1.0780897121755846,306816.87607755867
8.693175350934332,4.47429311169849,311553.8155936485
8.070467234441246,-3.7735448039808013,328079.06986499054
-7.956819190339345,1.460484009272223,409212.95561121573
3.722760506317371,-5.950751463999435,464588.7866272661
4.14590109689461,1.147187924175416,699254.3243050872
-1.5652696759060811,5.308569603782114,754413.4712406859
1.2087397282103396,2.907818864129073,816777.7102190672
4.553367502970289,-1.3072851485746968,933176.9619443793
3.1513604920576093,-4.4433385834276935,1172075.0231386952
-1.9302259245904816,-7.68776141824383,1718342.8928625798
