x,y,val
1.44125135498117,2.052426320162713,0.25610337619184365
0.44456795976261887,0.24149204395512935,0.5007990436647336
1.675044399088435,2.723943252562724,1.1253077904471742
0.9800813173034806,0.8510460771948969,1.1997132898197151
1.4207052199328043,1.914123017618266,1.2644310691121126
-0.13345064060539968,-0.007722841855222207,1.3498982247470306
0.5755753775663397,0.2183156099600243,1.4563901016874283
1.3512377000847948,1.6928510426658905,1.8920625616786995
0.10920183722489973,0.12418590162563703,2.053771443957375
0.38076368431455787,-0.0007593218220858233,2.507477268161574
1.1186323374772371,1.0822649518929701,2.872653553604837
-0.6846691945398709,0.49310843349992695,2.8973369523413237
2.115437917199701,4.339740704444624,3.075808776946407
4.4379419921496215,-2.525592319149419,29.179429192671353
-3.1271136077319435,0.9110949503537222,60.102776523782936
3.6339689221457654,-3.7711775434837636,225.91823759403783
3.4342587999710457,2.8343510630776088,350.42494406968655
2.76169853940646,2.652650798589576,509.11303311864845
9.73228443520572,2.4327765596486035,1222.9500843899914
0.8121434909517795,7.556674947388844,1329.732958843507
0.6164594508136041,5.666774405947788,1872.1116437300545
5.15194403922848,4.787715879933224,2750.0849367638048
-6.947999316060269,-8.314675116963464,3728.8184617342904
-2.387876074150692,-0.17267829844141325,5138.906075335817
-4.3200166333385,5.788269085494292,5381.8745875036475
-2.3312050239349635,4.191262519701073,6583.508848688121
4.311437910779032,-4.052994115429156,7398.647972173493
9.183262509773414,2.7680900023493997,9450.761428774551
3.737069562958329,0.22117645590562507,10014.366032349777
-3.0776912942220402,-2.532026117227346,15085.094515843764
-5.566895534939872,2.369441030381612,16298.73162164195
-1.477229017990612,2.4155585011942122,16934.57803738959
7.366550826710473,8.891998584813187,20834.696247931788
1.53206313278368,9.787762799256292,26095.330645287908
4.555022690980991,-1.335469975703194,26271.387962022272
-7.276834743839193,-2.2125252437440057,27528.531323443054
-1.7701971718162524,3.4048770009255787,28795.156118688315
-1.563736412440373,4.068153393320324,31356.36536969908
-2.654015403894361,-0.2814976271305225,31485.034382402264
5.111369716104102,2.8883480271671713,41207.32943228968
3.1606863707659585,1.9157013873113558,42985.22780946273
-2.1250569198207203,-2.7547978975025056,62848.15529168142
-2.335220527678443,11.355102984208184,73108.50022625219
6.9595526517311015,-1.826131639294423,83605.47461316614
-9.345882736426223,-0.7409073091702947,87382.67711419478
9.423162845694065,3.4766099319459762,94304.46883216832
6.040968849666427,1.62489921191721,95622.30012139272
-4.727273228171051,-3.234700373483678,112614.87157527571
10.30778513113508,-2.961001868256451,120744.37736390783
9.982841580976167,-7.594010492131512,170254.3964314251
9.926961415519798,8.43400111766655,190253.63634245927
3.551548177394256,-3.969132635754068,209283.99856468226
5.3750458705027775,8.698843389128793,239349.76705219666
11.379538691867296,-6.489968281347249,247664.0751020252
3.4727478313953988,-5.7706543610796475,286362.61460957804
-1.143672404360344,5.010531341188635,325535.10443743126
9.96098794593932,8.85994645717864,388844.9858701084
5.618293929126175,9.458952066782533,509658.23072585405
0.46640605213179853,0.00570310065644275,808343.9936760562
-1.9296202121431447,-5.91752697243107,891596.9547876442
4.648142283118524,-7.920872518654398,1101689.4014427627
7.4162120130693445,10.64707125139956,1302948.140911405
2.771984012211888,1.9727583986790957,1704548.0278882987
